ProductID,ProductName,UnitCost,Category,Brand
20666,,0.0,Miscellaneous,"Sanders, Boyle and Nguyen"
70007,HI TEC ALPINE HAND WARMER,0.79,Miscellaneous,"Park, Espinoza and Ayala"
84927E,,0.0,Miscellaneous,"Mcdonald, Preston and Maxwell"
84927D,,0.0,Miscellaneous,Cruz Inc
79026B,,0.0,Miscellaneous,"Lewis, Obrien and Roberts"
21658,,0.0,Miscellaneous,"Thompson, Giles and Jackson"
21392,,0.0,Miscellaneous,Howard PLC
37477B,,0.0,Miscellaneous,Garcia Ltd
37477C,,0.0,Miscellaneous,Sparks-Navarro
M,Manual,9.6,Miscellaneous,Kerr Group
84799,,0.0,Miscellaneous,Owens-Peck
84802B,,0.0,Miscellaneous,Porter-Perkins
85152,HAND OVER THE CHOCOLATE   SIGN ,1.66,Miscellaneous,"Ortiz, Jackson and Padilla"
23315,IVORY REFECTORY CLOCK,8.15,Miscellaneous,"Sullivan, Jackson and Rodriguez"
23318,BOX OF 6 MINI VINTAGE CRACKERS,2.08,Miscellaneous,"Price, Huffman and Nunez"
22945,CHRISTMAS METAL TAGS ASSORTED ,0.72,Miscellaneous,Smith-Bowman
23157,SET OF 6 NATIVITY MAGNETS ,1.85,Miscellaneous,"May, Baird and Robinson"
23319,BOX OF 6 MINI 50'S CRACKERS,2.08,Miscellaneous,Gardner Ltd
23320,GIANT 50'S CHRISTMAS CRACKER,2.49,Miscellaneous,Burns-Richardson
22965,3 TRADITIONAl BISCUIT CUTTERS  SET,1.85,Miscellaneous,Torres-Richard
23338,EGG FRYING PAN RED ,1.85,Miscellaneous,Ortiz-Adams
DOT,DOTCOM POSTAGE,180.5,Miscellaneous,Russell Ltd
23106,ZINC HEARTS PLANT POT HOLDER,5.79,Miscellaneous,Lopez LLC
84847,,0.0,Miscellaneous,Warner Group
85179C,PINK BITTY LIGHT CHAIN,4.65,Miscellaneous,"Vega, Marquez and Daniels"
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,0.32,Books,"Owens, King and Schwartz"
22501,incorrectly put back into stock,0.0,Miscellaneous,"Underwood, Mclean and Lyons"
22171,?,0.0,Miscellaneous,Chapman Group
22960,JAM MAKING SET WITH JARS,0.0,Miscellaneous,Herring LLC
21891,TRADITIONAL WOODEN SKIPPING ROPE,1.02,Miscellaneous,Moody-Brown
23134,,0.0,Miscellaneous,Lee LLC
23197,VEGETABLE MAGNETIC  SHOPPING LIST,1.25,Miscellaneous,"Garner, Washington and Bennett"
M,Manual,3.25,Miscellaneous,"Nichols, Blankenship and Porter"
23284,,0.0,Miscellaneous,Colon LLC
23149,ANTIQUE IVORY WIRE BOWL SMALL,4.96,Miscellaneous,"Wilson, Burgess and Mitchell"
23345, DOLLY GIRL BEAKER,2.46,Miscellaneous,"Anderson, Fox and Williams"
90196B,BLACK GEMSTONE NECKLACE 45CM,12.48,Miscellaneous,Smith-Baker
DOT,DOTCOM POSTAGE,185.66,Miscellaneous,Garcia and Sons
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,0.38,Miscellaneous,Patel-Taylor
22407,MONEY BOX FIRST AID DESIGN,1.25,Miscellaneous,Gonzalez and Sons
23109,PACK OF SIX LED TEA LIGHTS,2.49,Miscellaneous,Wagner Inc
23020,GLASS SONGBIRD STORAGE JAR,12.5,Miscellaneous,"Flowers, Cooper and Clay"
22142,CHRISTMAS CRAFT WHITE FAIRY ,1.25,Miscellaneous,Mitchell-Porter
M,Manual,4.95,Miscellaneous,"Grant, Branch and Wallace"
21332,MOROCCAN BEATEN METAL MIRROR,3.95,Miscellaneous,Zimmerman Ltd
M,Manual,0.08,Miscellaneous,Taylor Group
84731,3 BIRDS CANVAS SCREEN,0.39,Miscellaneous,"Alexander, Chambers and Thompson"
23340,VINTAGE CHRISTMAS CAKE FRILL,1.65,Miscellaneous,Rosario-Rodriguez
23186,FRENCH STYLE STORAGE JAR CAFE ,1.04,Miscellaneous,Davis-Evans
23131,MISELTOE HEART WREATH CREAM,4.15,Miscellaneous,Dillon and Sons
85049E,SCANDINAVIAN REDS RIBBONS,1.06,Miscellaneous,"Wood, Baker and Duncan"
M,Manual,0.0,Miscellaneous,"Brown, Powell and Meyer"
M,Manual,250.0,Miscellaneous,Orozco-Phillips
35650,VINTAGE BEAD PINK JEWEL STAND,4.95,Miscellaneous,"Dennis, Martinez and Williams"
85127,,0.0,Miscellaneous,"Shields, Bautista and Chambers"
85017B,,0.0,Miscellaneous,Johnson-Cummings
84352,Damages/samples,0.0,Miscellaneous,Bradley-Hansen
22044,,0.0,Miscellaneous,"Long, Brennan and Le"
22042,,0.0,Miscellaneous,Garcia and Sons
22740,?,0.0,Miscellaneous,"Black, Harris and Harris"
DOT,DOTCOM POSTAGE,142.94,Miscellaneous,"Burnett, Mills and Evans"
90019B,GOLD M.O.P ORBIT BRACELET,4.95,Miscellaneous,Johnson-Ramirez
23360,SET 8 CANDLES VINTAGE DOILEY,1.95,Miscellaneous,"Wood, Mann and Haynes"
AMAZONFEE,AMAZON FEE,4575.64,Miscellaneous,"Allen, Esparza and Torres"
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,1.95,Miscellaneous,Thompson and Sons
AMAZONFEE,AMAZON FEE,6721.37,Miscellaneous,Jensen PLC
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1.85,Miscellaneous,Stevens-Mccoy
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,0.82,Miscellaneous,"Fields, Harris and Chen"
23436,GIFT BAG LARGE VINTAGE CHRISTMAS,1.25,Miscellaneous,"Lambert, Bowen and House"
23353,6 GIFT TAGS VINTAGE CHRISTMAS ,0.83,Miscellaneous,Mckenzie and Sons
23354,6 GIFT TAGS 50'S CHRISTMAS ,0.83,Miscellaneous,"Simmons, Mcgrath and White"
23374,RED SPOT PAPER GIFT BAG,0.82,Miscellaneous,"Rodriguez, Rocha and Miller"
20725,LUNCH BAG RED RETROSPOT,8.33,Miscellaneous,Baker LLC
35970,ZINC FOLKART SLEIGH BELLS,8.33,Miscellaneous,Reed LLC
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,0.42,Books,"Rodriguez, Garcia and Williams"
22016,Dotcomgiftshop Gift Voucher Â£100.00,83.33,Miscellaneous,Nguyen-Wade
72134,COLUMBIAN  CUBE CANDLE ,1.63,Miscellaneous,Matthews and Sons
82483,WOOD 2 DRAWER CABINET WHITE FINISH,7.46,Miscellaneous,Cantrell Ltd
DOT,DOTCOM POSTAGE,150.59,Miscellaneous,Mcdonald PLC
84926D,LA PALMIERA TILE COASTER,2.46,Miscellaneous,Cherry-Liu
DOT,DOTCOM POSTAGE,119.51,Miscellaneous,"Velazquez, Cline and Bray"
22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1.06,Books,Rodriguez Group
22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1.06,Books,Gutierrez-Shaw
20983,12 PENCILS TALL TUBE RED RETROSPOT,0.72,Miscellaneous,Gordon Group
20982,12 PENCILS TALL TUBE SKULLS,0.72,Miscellaneous,"Smith, Vazquez and Stanley"
21986,PACK OF 12 PINK POLKADOT TISSUES,0.25,Miscellaneous,Clay-Ramirez
21257,?,0.0,Miscellaneous,"Reese, Mendez and Combs"
23438, RED SPOT GIFT BAG LARGE,1.25,Miscellaneous,Tran LLC
21747,SMALL SKULL WINDMILL,1.06,Miscellaneous,"Medina, Wong and Roy"
21187,,0.0,Miscellaneous,Crawford PLC
23189,SET OF 12 FORK CANDLES,2.49,Miscellaneous,Rodriguez-Everett
23319,BOX OF 6 MINI 50'S CRACKERS,4.96,Miscellaneous,Ortiz-Cox
DOT,DOTCOM POSTAGE,133.06,Miscellaneous,"Reynolds, Carter and Olsen"
21391,Sold as 1 on dotcom,0.0,Miscellaneous,Ellison LLC
21391,,0.0,Miscellaneous,Buckley-Patel
84963B,BLUE PAINTED KASHMIRI CHAIR,49.95,Miscellaneous,Jackson Ltd
21735,damages,0.0,Miscellaneous,James-Herman
23313,VINTAGE CHRISTMAS BUNTING,4.15,Miscellaneous,Phillips Ltd
23349,ROLL WRAP VINTAGE CHRISTMAS,1.25,Miscellaneous,Cuevas Group
23350,ROLL WRAP VINTAGE SPOT ,1.25,Miscellaneous,"Mccoy, Alvarez and Hamilton"
23438,GIFT BAG LARGE SPOT ,1.25,Miscellaneous,"May, Snyder and Reyes"
22927,?,0.0,Miscellaneous,"Garcia, Gibbs and Silva"
22523,?,0.0,Miscellaneous,Conley Group
23175,,0.0,Miscellaneous,Garcia and Sons
47559B,,0.0,Miscellaneous,"Hooper, Henry and Anderson"
84596L,,0.0,Miscellaneous,"Collins, Cline and Wilson"
21246,,0.0,Miscellaneous,"Marshall, Gallegos and Camacho"
22854,,0.0,Miscellaneous,"Atkinson, Thomas and Atkins"
23352,ROLL WRAP 50'S RED CHRISTMAS ,1.25,Miscellaneous,Hoover-Sutton
23351,ROLL WRAP 50'S CHRISTMAS,1.25,Miscellaneous,Taylor and Sons
23236,STORAGE TIN VINTAGE DOILEY ,5.79,Miscellaneous,Armstrong Inc
DOT,DOTCOM POSTAGE,141.5,Miscellaneous,Williamson LLC
22096,PINK PAISLEY SQUARE TISSUE BOX ,2.46,Miscellaneous,Kim-Chavez
22948,METAL DECORATION NAUGHTY CHILDREN ,1.66,Miscellaneous,Thornton Ltd
23203,JUMBO BAG VINTAGE DOILEY ,4.13,Miscellaneous,"Anderson, Mclaughlin and Anderson"
23209,LUNCH BAG VINTAGE DOILEY ,4.13,Miscellaneous,Wolfe-King
DOT,DOTCOM POSTAGE,170.98,Miscellaneous,Joseph Group
23203,JUMBO BAG VINTAGE DOILEY ,2.08,Miscellaneous,"Smith, Collins and Obrien"
23203,JUMBO BAG VINTAGE DOILEY ,1.79,Miscellaneous,Anderson-Lewis
22939,ADULT APRON APPLE DELIGHT,4.95,Miscellaneous,Munoz and Sons
11001,ASSTD DESIGN RACING CAR PEN,1.27,Miscellaneous,Hammond and Sons
23275,SET OF 3 HANGING OWLS OLLIE BEAK,1.04,Miscellaneous,"Ballard, Petty and Griffith"
23231,WRAP  VINTAGE DOILEY ,0.42,Miscellaneous,Berry Ltd
85152,,0.0,Miscellaneous,Mcclure Ltd
M,Manual,11.95,Miscellaneous,Pittman-Lindsey
M,Manual,43.63,Miscellaneous,Pacheco PLC
20897,VINTAGE NOTEBOOK PARIS DAYS,2.55,Books,Davis PLC
23240,SET OF 4 KNICK KNACK TINS DOILY ,4.15,Miscellaneous,Mccarty Group
23324,RUSTIC STRAWBERRY JAMPOT LARGE ,2.08,Miscellaneous,"Nichols, Davis and Gilbert"
84920,,0.0,Miscellaneous,Decker-Thornton
20694,?,0.0,Miscellaneous,Mcbride-Lopez
21918,,0.0,Miscellaneous,"Reyes, Watts and White"
90209A,PURPLE ENAMEL+GLASS HAIR COMB,2.1,Miscellaneous,"Gilbert, Reed and Quinn"
DOT,DOTCOM POSTAGE,214.11,Miscellaneous,"Patrick, Adams and Pena"
23203,JUMBO BAG VINTAGE DOILY ,2.08,Miscellaneous,"Johnson, Nelson and Contreras"
23209,LUNCH BAG VINTAGE DOILY ,1.65,Miscellaneous,Moody and Sons
23360,SET 8 CANDLES VINTAGE DOILY,1.95,Miscellaneous,Miller-Bradford
23236,STORAGE TIN VINTAGE DOILY ,2.89,Miscellaneous,Daniel Ltd
35638A,PINK AND BLACK STRING CURTAIN,1.95,Miscellaneous,Wright-Wilson
23332,IVORY WICKER HEART LARGE,1.65,Miscellaneous,Lambert Inc
23329,DECORATIVE WICKER HEART LARGE,1.65,Miscellaneous,Hubbard-Wright
44235,ASSORTED COLOURED CIRCLE MOBILE ,0.42,Miscellaneous,Herrera Inc
M,Manual,6.76,Miscellaneous,Williams Group
M,Manual,0.11,Miscellaneous,Hansen Ltd
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,3.75,Miscellaneous,Shannon and Sons
M,Manual,3155.95,Miscellaneous,"Obrien, Luna and Sanchez"
21359,,0.0,Miscellaneous,Scott PLC
23330,DECORATIVE WICKER HEART MEDIUM,1.25,Miscellaneous,"Long, Rivera and Blackburn"
POST,POSTAGE,10.34,Miscellaneous,Hooper-Aguirre
21042,RED RETROSPOT APRON ,4.65,Miscellaneous,Lynn-Yang
23329,DECORATIVE WICKER HEART LARGE,1.45,Miscellaneous,"Williams, Wilson and Adams"
23334,IVORY WICKER HEART SMALL,0.55,Miscellaneous,"Foster, Evans and Wallace"
23332,IVORY WICKER HEART LARGE,1.45,Miscellaneous,"Schmidt, Young and Morton"
23333,IVORY WICKER HEART MEDIUM,1.04,Miscellaneous,"Daniels, Griffin and Ramos"
23203,JUMBO BAG VINTAGE DOILY ,4.13,Miscellaneous,"Smith, Graham and Reyes"
23209,LUNCH BAG VINTAGE DOILY ,4.13,Miscellaneous,Cobb-Rivas
23245,SET OF 3 REGENCY CAKE TINS,5.79,Miscellaneous,Jones Group
23313,VINTAGE CHRISTMAS BUNTING,10.79,Miscellaneous,Morrison Inc
DOT,DOTCOM POSTAGE,204.85,Miscellaneous,"Perry, Stevens and Ponce"
21270,ANTIQUE CREAM CUTLERY CUPBOARD,24.96,Miscellaneous,Gibbs-Williams
23039,T-LIGHT HOLDER SILVER HEART HANDLE,4.13,Miscellaneous,"Hutchinson, Shepherd and Hawkins"
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,7.46,Miscellaneous,Mayer Inc
90064A,WHITE VINTAGE CRYSTAL EARRINGS,4.15,Miscellaneous,Reeves-Lewis
DOT,DOTCOM POSTAGE,203.63,Miscellaneous,Burton-Warren
23209,LUNCH BAG VINTAGE DOILEY ,1.65,Miscellaneous,Horn-Blanchard
21033,,0.0,Miscellaneous,"Hill, Cisneros and Hernandez"
M,Manual,208.34,Miscellaneous,Miller-Rogers
23203,JUMBO BAG VINTAGE DOILY ,1.79,Miscellaneous,"Cuevas, Bradley and Maddox"
23231,WRAP  VINTAGE DOILY ,0.42,Miscellaneous,Lee-Nguyen
D,Discount,64.0,Miscellaneous,Stevens-Preston
POST,POSTAGE,3.59,Miscellaneous,"Chandler, Sparks and Wright"
23236,STORAGE TIN VINTAGE DOILEY ,2.89,Miscellaneous,Hill-Duncan
23240,SET OF 4 KNICK KNACK TINS  DOILEY ,4.15,Miscellaneous,Pena-Hicks
23332,IVORY WICKER HEART LARGE,3.29,Miscellaneous,Jones-Hodges
90180A,BLACK+WHITE NECKLACE W TASSEL,9.98,Miscellaneous,Copeland-Joseph
DOT,DOTCOM POSTAGE,103.4,Miscellaneous,Doyle-Murphy
21485,RETROSPOT HEART HOT WATER BOTTLE,12.21,Miscellaneous,Mayo LLC
84029E,RED WOOLLY HOTTIE WHITE HEART.,13.13,Miscellaneous,"Rodriguez, White and Sutton"
84800M,,0.0,Miscellaneous,Castillo-Goodman
23333,IVORY WICKER HEART MEDIUM,1.25,Miscellaneous,"Hahn, Lutz and Rodriguez"
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,3.75,Miscellaneous,"Davis, Ramirez and Johnson"
23331,DECORATIVE WICKER HEART SMALL,0.63,Miscellaneous,Wong-Gillespie
23327,HANGING CLEAR MINI BOTTLE,0.63,Miscellaneous,Ibarra-Johnston
23189,SET OF 12 FORK CANDLES,2.89,Miscellaneous,"Wong, Rodriguez and Collins"
21850,BLUE  DIAMANTE PEN IN GIFT BOX,8.29,Miscellaneous,"Rodriguez, Gross and Murphy"
22947,WOODEN ADVENT CALENDAR RED,16.63,Miscellaneous,Lee PLC
23212,HEART WREATH DECORATION WITH BELL,2.46,Miscellaneous,Good-Smith
23213,STAR WREATH DECORATION WITH BELL,2.46,Miscellaneous,Oneal PLC
23236,STORAGE TIN VINTAGE DOILY ,5.79,Miscellaneous,Brown Group
23351,ROLL WRAP 50'S CHRISTMAS,2.46,Miscellaneous,"Shelton, Weaver and James"
23354,6 GIFT TAGS 50'S CHRISTMAS ,1.63,Miscellaneous,Mendoza-Williams
35598B,BLACK CHRISTMAS TREE 60CM,6.63,Miscellaneous,"Hawkins, Levine and Hardy"
47567B,TEA TIME KITCHEN APRON,12.46,Miscellaneous,Kelly and Sons
DOT,DOTCOM POSTAGE,150.17,Miscellaneous,Velez-Owen
21793,CLASSIC FRENCH STYLE BASKET BROWN,7.46,Miscellaneous,"Estes, Evans and Guerrero"
22820,GIFT BAG BIRTHDAY,0.83,Miscellaneous,"White, Humphrey and Schwartz"
22821,GIFT BAG PSYCHEDELIC APPLES,0.83,Miscellaneous,Smith-Stevenson
23350,ROLL WRAP VINTAGE SPOT ,2.46,Miscellaneous,"Torres, Bauer and Harris"
84559A,3D SHEET OF DOG STICKERS,1.63,Miscellaneous,Allen-Farley
DOT,DOTCOM POSTAGE,195.62,Miscellaneous,Sanders Group
M,Manual,1121.18,Miscellaneous,"Rosales, Humphrey and Conley"
79000,,0.0,Miscellaneous,Williams-Jensen
M,Manual,2500.0,Miscellaneous,Dawson LLC
23334,IVORY WICKER HEART SMALL,0.63,Miscellaneous,Ross Group
22616,PACK OF 12 LONDON TISSUES ,0.79,Miscellaneous,Tucker LLC
22999,TRAVEL CARD WALLET VINTAGE LEAF,0.83,Miscellaneous,Russell-Gray
23046,PAPER LANTERN 9 POINT DELUXE STAR,13.29,Miscellaneous,Martinez and Sons
DOT,DOTCOM POSTAGE,4505.17,Miscellaneous,Chang-Frey
21986,PACK OF 12 PINK POLKADOT TISSUES,0.79,Miscellaneous,Hart-Anderson
22124,SET OF 2 TEA TOWELS PING MICROWAVE,5.79,Miscellaneous,"Thompson, Johnson and Moore"
22279,POCKET BAG BLUE PAISLEY RED SPOT,4.13,Miscellaneous,Schmidt Ltd
85066,CREAM SWEETHEART MINI CHEST,1.8,Miscellaneous,Rowe-Tapia
22138,BAKING SET 9 PIECE RETROSPOT ,0.7,Miscellaneous,Rogers-Jarvis
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,1.65,Miscellaneous,Aguilar Inc
23157,SET OF 6 NATIVITY MAGNETS ,0.0,Miscellaneous,Erickson-Neal
23326,HANGING MINI COLOURED BOTTLES,0.63,Miscellaneous,Gonzales and Sons
POST,POSTAGE,1.69,Miscellaneous,"Esparza, Jackson and Reed"
23345, DOLLY GIRL BEAKER,1.08,Miscellaneous,"Freeman, Douglas and Ford"
23209,LUNCH BAG VINTAGE DOILY ,1.45,Miscellaneous,Wolfe and Sons
23346,SPACEBOY BEAKER,1.08,Miscellaneous,"Watson, Castillo and Hayes"
22337,ANGEL DECORATION PAINTED ZINC ,0.55,Miscellaneous,Stephenson PLC
22336,DOVE DECORATION PAINTED ZINC ,0.55,Miscellaneous,Davis-Jennings
22603,CHRISTMAS RETROSPOT TREE WOOD,0.72,Miscellaneous,"Mendoza, Banks and Lewis"
22601,CHRISTMAS RETROSPOT ANGEL WOOD,0.72,Miscellaneous,Johnson-Sanchez
22594,CHRISTMAS GINGHAM TREE,0.72,Miscellaneous,Adams-Shepard
20977,36 PENCILS TUBE WOODLAND,1.06,Miscellaneous,Hudson-Trujillo
21544,SKULLS  WATER TRANSFER TATTOOS ,0.65,Miscellaneous,Martin-Franklin
23325,RUSTIC STRAWBERRY JAMPOT SMALL,1.65,Miscellaneous,"Mcintosh, Hood and Spears"
23016,GLASS TWIST BON BON JAR,7.18,Miscellaneous,"Hernandez, Mills and Velez"
23189,SET OF 12 FORK CANDLES,5.79,Miscellaneous,"Graves, Sloan and Hernandez"
DOT,DOTCOM POSTAGE,176.41,Miscellaneous,Williams-Cochran
22686,FRENCH BLUE METAL DOOR SIGN No,1.06,Miscellaneous,Perez Inc
22811,SET OF 6 T-LIGHTS CACTI ,2.55,Miscellaneous,Hamilton Group
23326,HANGING MINI COLOURED BOTTLES,0.55,Miscellaneous,Simmons-Hopkins
35817P,PINK ACRYLIC JEWEL SNOWFLAKE,0.38,Miscellaneous,Potter-Roberts
35816P,"ACRYLIC JEWEL ANGEL,PINK",0.38,Miscellaneous,"Saunders, Crawford and Waller"
23545,WRAP RED VINTAGE DOILY,0.42,Miscellaneous,"Moss, Flores and Vega"
B,Adjust bad debt,11062.06,Miscellaneous,Howell Ltd
B,Adjust bad debt,-11062.06,Miscellaneous,Becker-Smith
90052,CRACKED GLAZE NECKLACE BROWN,7.07,Miscellaneous,"Pierce, Knight and Dominguez"
DOT,DOTCOM POSTAGE,199.89,Miscellaneous,Jones Group
20982,12 PENCILS TALL TUBE SKULLS,1.42,Miscellaneous,Jones-Buck
21794,CLASSIC FRENCH STYLE BASKET NATURAL,2.0,Miscellaneous,Bailey-Edwards
23360,SET 8 CANDLES VINTAGE DOILY,4.13,Miscellaneous,Porter Ltd
23374,RED SPOT PAPER GIFT BAG,1.63,Miscellaneous,"Cooper, Smith and Fisher"
23438, RED SPOT GIFT BAG LARGE,2.46,Miscellaneous,Rivas PLC
DOT,DOTCOM POSTAGE,222.49,Miscellaneous,Anderson Inc
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,0.83,Miscellaneous,"Caldwell, Allison and Evans"
D,Discount,434.51,Miscellaneous,"Baldwin, Gutierrez and Berry"
23310,BUBBLEGUM RING ASSORTED,0.36,Miscellaneous,Adams Group
22740,,0.0,Miscellaneous,"Adams, Greene and Williams"
84813,SET OF 4 DIAMOND NAPKIN RINGS,10.95,Miscellaneous,Harris-Hernandez
47310M,SMALL POP BOX FUNKY MONKEY,1.05,Miscellaneous,Ortega Ltd
23325,RUSTIC STRAWBERRY JAM POT SMALL,1.65,Miscellaneous,"Cohen, Stevens and Collins"
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,1.95,Miscellaneous,"Bailey, Martin and Lewis"
35597D,PINK/WHITE CHRISTMAS TREE 30CM,0.38,Miscellaneous,Baldwin and Sons
85185B,PINK HORSE SOCK PUPPET,2.55,Miscellaneous,Chaney-Gutierrez
21212,PACK OF 72 RETROSPOT CAKE CASES,5.0,Miscellaneous,Cruz Group
22691,DOORMAT WELCOME SUNRISE,17.88,Miscellaneous,"Taylor, Andrews and Baker"
35818B,"ACRYLIC JEWEL ICICLE, BLUE",0.38,Miscellaneous,Andrews-Rogers
21033,taig adjust no stock,0.0,Miscellaneous,Wolfe-Morgan
POST,POSTAGE,2.45,Miscellaneous,Morris Ltd
23324,RUSTIC STRAWBERRY JAM POT LARGE ,2.08,Miscellaneous,Jones Ltd
22307,GOLD MUG BONE CHINA TREE OF LIFE,1.25,Miscellaneous,Payne-Howell
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,3.39,Miscellaneous,"Buchanan, Fletcher and Vaughn"
23327,HANGING CLEAR MINI BOTTLE,0.55,Miscellaneous,Gonzalez and Sons
BANK CHARGES,Bank Charges,612.46,Miscellaneous,"Mcdonald, Reyes and Case"
M,Manual,413.68,Miscellaneous,Campbell-Mcgee
M,Manual,793.32,Miscellaneous,Carr-Herman
DOT,DOTCOM POSTAGE,1154.67,Miscellaneous,Collins Inc
21096,SET/6 FRUIT SALAD  PAPER PLATES,1.63,Miscellaneous,Arnold LLC
23141,TRIPLE WIRE HOOK PINK HEART,8.29,Miscellaneous,"Ellis, Johnson and Rodriguez"
23326,HANGING MINI COLOURED BOTTLES,8.29,Miscellaneous,"Logan, Maxwell and Washington"
37475,SET/4 COLOURFUL MIXING BOWLS,19.96,Miscellaneous,Hinton-Matthews
M,Manual,8.49,Miscellaneous,"Nguyen, Duncan and Burgess"
48184,DOORMAT ENGLISH ROSE ,8.0,Miscellaneous,Bass-Anderson
48185,DOORMAT FAIRY CAKE,8.0,Miscellaneous,Chavez Group
48187,DOORMAT NEW ENGLAND,8.0,Miscellaneous,"Thomas, Berry and Leblanc"
48188,DOORMAT WELCOME PUPPIES,8.0,Miscellaneous,Bridges PLC
48194,DOORMAT HEARTS,8.0,Miscellaneous,"Warren, Hughes and Moran"
20685,DOORMAT RED RETROSPOT,8.0,Miscellaneous,"Johnson, Allen and Willis"
21524,DOORMAT SPOTTY HOME SWEET HOME,8.0,Miscellaneous,Huang and Sons
21955,DOORMAT UNION JACK GUNS AND ROSES,8.0,Miscellaneous,Johnson Ltd
22365,DOORMAT RESPECTABLE HOUSE,8.0,Miscellaneous,"Spencer, Morales and Sanchez"
21523,DOORMAT FANCY FONT HOME SWEET HOME,8.0,Miscellaneous,Erickson-Miller
22689,DOORMAT MERRY CHRISTMAS RED ,8.0,Miscellaneous,Harvey Group
22690,DOORMAT HOME SWEET HOME BLUE ,8.0,Miscellaneous,Wheeler-Frederick
48138,DOORMAT UNION FLAG,8.0,Miscellaneous,"Jenkins, Delacruz and Haynes"
22666,RECIPE BOX PANTRY YELLOW DESIGN,3.2,Miscellaneous,Phillips-Clark
22117,METAL SIGN HER DINNER IS SERVED ,3.2,Miscellaneous,Finley-Bryant
23286,BLUE VINTAGE SPOT BEAKER,1.08,Miscellaneous,Franco and Sons
23288,GREEN VINTAGE SPOT BEAKER,1.08,Miscellaneous,"Smith, Roberts and Harrell"
23285,PINK VINTAGE SPOT BEAKER,1.08,Miscellaneous,Carr Inc
22989,SET 2 PANTRY DESIGN TEA TOWELS,3.28,Miscellaneous,Chavez-Mayer
22993,SET OF 4 PANTRY JELLY MOULDS,1.43,Miscellaneous,Dillon-Orozco
22979,PANTRY WASHING UP BRUSH,1.65,Miscellaneous,Winters Ltd
22978,PANTRY ROLLING PIN,4.02,Miscellaneous,Johnson PLC
22728,ALARM CLOCK BAKELIKE PINK,4.08,Miscellaneous,Harmon-Leblanc
22730,ALARM CLOCK BAKELIKE IVORY,4.08,Miscellaneous,Davis Inc
22969,HOMEMADE JAM SCENTED CANDLES,1.7,Miscellaneous,Harrison-Hawkins
23298,SPOTTY BUNTING,5.14,Miscellaneous,"Henderson, Ray and Lopez"
22930,BAKING MOULD HEART MILK CHOCOLATE,2.6,Miscellaneous,"Camacho, Jackson and Williams"
22960,JAM MAKING SET WITH JARS,4.6,Miscellaneous,"Decker, Shaw and Taylor"
22722,SET OF 6 SPICE TINS PANTRY DESIGN,4.25,Miscellaneous,Hernandez Group
22720,SET OF 3 CAKE TINS PANTRY DESIGN ,5.08,Miscellaneous,Joyce-Richardson
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,5.15,Miscellaneous,Salazar-Jackson
D,Discount,9.6,Miscellaneous,"Murray, Warren and Davis"
D,Discount,206.4,Miscellaneous,Alexander Ltd
21246,RED RETROSPOT BIG BOWL,4.25,Miscellaneous,Butler and Sons
23340,VINTAGE CHRISTMAS CAKE FRILL,1.45,Miscellaneous,Murphy-Smith
23360,SET 8 CANDLES VINTAGE DOILY,1.65,Miscellaneous,Tran PLC
23353,6 GIFT TAGS VINTAGE CHRISTMAS ,0.72,Miscellaneous,"Johnson, James and Davis"
22687,DOORMAT CHRISTMAS VILLAGE,6.75,Miscellaneous,Richardson LLC
22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,2.49,Miscellaneous,Harper LLC
23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,1.04,Miscellaneous,Osborne Group
23240,SET OF 4 KNICK KNACK TINS DOILY ,3.75,Miscellaneous,Johnson-Mullen
23550,WRAP ALPHABET POSTER  ,0.34,Miscellaneous,Fitzgerald PLC
23545,WRAP RED VINTAGE DOILY,0.34,Miscellaneous,"Manning, Morgan and Lopez"
21197,MULTICOLOUR  CONFETTI IN TUBE,1.45,Miscellaneous,"Johnson, Bishop and Benson"
23314,VINTAGE CHRISTMAS TABLECLOTH,10.39,Miscellaneous,Snyder and Sons
22736,RIBBON REEL MAKING SNOWMEN ,1.45,Miscellaneous,Smith Inc
23312,VINTAGE CHRISTMAS GIFT SACK,3.75,Miscellaneous,"Cox, Spence and Sweeney"
22735,RIBBON REEL SOCKS AND MITTENS,1.45,Miscellaneous,"Collins, Little and Smith"
22738,RIBBON REEL SNOWY VILLAGE,1.45,Miscellaneous,"Lawson, Jackson and Montgomery"
